x,y
2821.54350200086,0.7817387043982061
2821.547698219075,0.7783894237299813
2821.555251191605,0.780220336672852
2821.555251242825,0.7845414018350183
2821.55525129405,0.776815679545597
2821.556929760845,0.7798662667320654
2821.566161277005,0.7809103075827437
2821.56700048479,0.779506140467385
2821.56783971819,0.777417189222042
2821.56867892598,0.7785793283886489
2821.57539284439,0.7781980049903403
2821.577071336795,0.7766121481581685
2821.577910544585,0.7839967826985769
2821.58042824478,0.7826828159046374
2821.581267478175,0.7789545954630637
2821.58294589375,0.7850617956758846
2821.582945944975,0.7803951005217851
2821.582945996195,0.7818998415183783
2821.58378517837,0.7791399578788109
2821.583785203985,0.7772182000775337
2821.584624334935,0.7796869606402119
2821.58462438616,0.777810625268138
2821.58546351711,0.7764071026897665
2821.58546364517,0.7793238062135847
2821.585463722005,0.7831344315647115
2821.58630277612,0.7770176968520521
2821.58630287857,0.7849339683371283
2821.58630292979,0.782059464557577
2821.587981396585,0.7776146642855767
2821.588820604375,0.7780050721697259
2821.58965978655,0.7855579642211759
2821.58965981216,0.7837153886445155
2821.59049901995,0.7843561366807659
2821.59133835579,0.7822175735158022
2821.592177512355,0.7859141927799232
2821.59217758919,0.7864776254250332
2821.593016771365,0.780740085976731
2821.594695238165,0.7865857697111348
2821.59553447156,0.7876754275140061
2821.595534497175,0.7828348685389689
2821.597212861525,0.7829854070923269
2821.597212912745,0.7854361932063132
2821.59721293836,0.7870032060458071
2821.598052146145,0.7823741683930541
2821.598052171755,0.7805683502897447
2821.603087546535,0.7856782211550651
2821.60308757215,0.7891260506415344
2821.603926779935,0.7800440587429454
2821.603926805545,0.7834279382665604
2821.60392683116,0.7844075181723681
2821.60476591089,0.781246208551849
2821.604766013335,0.7861441080808875
2821.605605297955,0.7810790151077831
2821.60644445452,0.7881101632763735
2821.60728373914,0.7851881089336676
2821.607283790365,0.7892391956147642
2821.609801413725,0.778767718966343
2821.609801439335,0.7857969640079808
2821.6106405959,0.7838568427120329
2821.61231898586,0.7832819419561227
2821.61231916514,0.7869011180835992
2821.613158321705,0.7872028397273027
2821.61399768316,0.7815760531970606
2821.614836839725,0.7867975160404179
2821.6156760219,0.784673771416695
2821.615676073125,0.7825292491893324
2821.61651528091,0.7881925681859266
2821.6173544887,0.7860299074708921
2821.618193722095,0.7863679670579581
2821.61819382454,0.786692399916263
2821.619032981105,0.7875839381186123
2821.61987216328,0.7880262442858469
2821.62071152474,0.7841352086041474
2821.62155063008,0.7835724204960247
2821.621550706915,0.7892469521124109
2821.62238988909,0.7873964170849043
2821.625746822685,0.789063328784636
2821.62742528948,0.7853129081104772
2821.6274253407,0.7891433152709814
2821.628264497265,0.785530710763654
2821.630782223075,0.790261894559557
2821.63162143086,0.7887270082855423
2821.63162145647,0.7877654028284264
2821.631621482085,0.7888660787281001
2821.63246066426,0.7842721204287445
2821.63497844129,0.7889134780773837
2821.63581757224,0.7889990928467642
2821.635817597855,0.7888923090446461
2821.635817623465,0.7887303587159828
2821.635817674685,0.7891067155061671
2821.639174531445,0.7889333428279188
2821.640013790455,0.7885818815190908
2821.641692257255,0.7893051317263889
2821.64420995745,0.7893617972593936
2821.64588852669,0.7879408112143468
2821.6467277857,0.7884306984287455
2821.647566967875,0.7893357514392607
2821.648406175665,0.787490934642245
2821.64924540906,0.789501690848249
2821.649245460285,0.7885070470144048
2821.65008461685,0.7878538640618733
2821.65092390147,0.789458452807801
2821.651763058035,0.7900091578946802
2821.65260224021,0.7891212145057114
2821.65260226582,0.7893178195864372
2821.652602291435,0.7886552019428033
2821.652602368265,0.788899681940603
2821.65512004285,0.7871037799270416
2821.65512006846,0.7896741734707312
2821.65595925064,0.7899717759138534
2821.65679856087,0.7883528357621126
2821.657637717435,0.7900850160156112
2821.65931618423,0.7892368122672281
2821.659316209845,0.7895213785413979
2821.659316286675,0.7899103861700844
2821.660155468855,0.7889759756353532
2821.660994625415,0.7892210413035208
2821.66099465103,0.7892970726226645
2821.66099467664,0.7890959289278462
2821.66267316905,0.78968706662873
2821.665190920465,0.7896512071035986
2821.666030128255,0.7892180290666099
2821.666869259205,0.7895335604143385
2821.66686928482,0.7898028287706939
2821.667708543825,0.7887973005473079
2821.668547802835,0.7897124092256583
